# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416529914;sda;2.22;0.13;185.60;83.61;0.00;1.05;0.15;0.03
axle;60;1416529974;sda;0.85;0.00;96.33;113.10;0.00;0.08;0.08;0.01
axle;60;1416530034;sda;0.53;0.00;48.87;91.50;0.00;0.00;0.00;0.00
axle;60;1416530094;sda;0.50;0.00;40.37;80.80;0.00;0.13;0.13;0.01
axle;60;1416530154;sda;0.64;0.00;51.14;80.42;0.00;0.00;0.00;0.00
axle;60;1416530214;sda;1.07;0.00;142.95;133.50;0.00;0.44;0.06;0.01
axle;60;1416530274;sda;0.79;0.00;96.21;122.55;0.00;0.17;0.17;0.01
axle;60;1416530334;sda;0.60;0.00;42.95;71.56;0.00;0.11;0.11;0.01
axle;60;1416530394;sda;0.58;0.00;52.97;90.74;0.00;0.34;0.11;0.01
axle;60;1416530454;sda;0.62;0.00;49.87;80.86;0.00;0.65;0.32;0.02
axle;60;1416530514;sda;0.83;0.00;100.75;120.96;0.00;0.64;0.24;0.02
axle;60;1416530574;sda;0.93;0.00;136.82;146.57;0.00;0.57;0.07;0.01
