# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416531343;-1;72.70;0.00;19.15;0.03;0.00;8.12
axle;60;1416531343;0;72.28;0.00;19.10;0.03;0.00;8.59
axle;60;1416531343;1;74.29;0.00;19.39;0.05;0.00;6.27
axle;60;1416531343;2;70.37;0.00;19.46;0.02;0.00;10.15
axle;60;1416531343;3;82.66;0.00;14.06;0.00;0.00;3.29
axle;60;1416531343;4;75.24;0.00;16.72;0.00;0.00;8.04
axle;60;1416531343;5;72.98;0.00;19.22;0.00;0.00;7.81
axle;60;1416531343;6;72.83;0.00;17.61;0.05;0.00;9.51
axle;60;1416531343;7;77.73;0.00;15.82;0.03;0.00;6.42
axle;60;1416531343;8;65.68;0.00;25.06;0.03;0.00;9.23
axle;60;1416531343;9;74.07;0.00;18.74;0.05;0.00;7.13
axle;60;1416531343;10;74.76;0.00;17.82;0.02;0.00;7.40
axle;60;1416531343;11;69.56;0.00;19.93;0.03;0.00;10.48
axle;60;1416531343;12;72.84;0.00;19.40;0.03;0.00;7.73
axle;60;1416531343;13;72.15;0.00;18.60;0.00;0.00;9.26
axle;60;1416531343;14;69.92;0.00;20.59;0.02;0.00;9.47
axle;60;1416531343;15;65.87;0.00;24.85;0.10;0.00;9.19
axle;60;1416531403;-1;72.72;0.00;21.12;0.01;0.00;6.16
axle;60;1416531403;0;70.22;0.00;23.74;0.00;0.00;6.04
axle;60;1416531403;1;73.91;0.00;21.49;0.00;0.00;4.60
axle;60;1416531403;2;72.89;0.00;22.46;0.00;0.00;4.65
axle;60;1416531403;3;73.39;0.00;20.66;0.00;0.00;5.95
axle;60;1416531403;4;67.19;0.00;25.98;0.00;0.00;6.83
axle;60;1416531403;5;77.20;0.00;18.26;0.00;0.00;4.54
axle;60;1416531403;6;70.68;0.00;22.60;0.00;0.00;6.72
axle;60;1416531403;7;77.38;0.00;16.53;0.00;0.00;6.09
axle;60;1416531403;8;76.28;0.00;19.18;0.00;0.00;4.54
axle;60;1416531403;9;68.78;0.00;24.18;0.03;0.00;7.00
axle;60;1416531403;10;71.00;0.00;22.07;0.00;0.00;6.93
axle;60;1416531403;11;72.52;0.00;19.45;0.00;0.00;8.03
axle;60;1416531403;12;75.73;0.00;21.37;0.00;0.00;2.90
axle;60;1416531403;13;71.73;0.00;20.79;0.00;0.00;7.48
axle;60;1416531403;14;73.24;0.00;19.08;0.02;0.00;7.66
axle;60;1416531403;15;71.30;0.00;20.07;0.02;0.00;8.61
axle;60;1416531463;-1;72.57;0.00;23.55;0.00;0.00;3.87
axle;60;1416531463;0;69.01;0.00;26.56;0.07;0.00;4.36
axle;60;1416531463;1;73.97;0.00;22.22;0.00;0.00;3.81
axle;60;1416531463;2;69.92;0.00;25.42;0.00;0.00;4.65
axle;60;1416531463;3;66.49;0.00;29.11;0.00;0.00;4.40
axle;60;1416531463;4;70.83;0.00;26.13;0.00;0.00;3.04
axle;60;1416531463;5;69.98;0.00;26.47;0.00;0.00;3.54
axle;60;1416531463;6;74.14;0.00;22.36;0.00;0.00;3.50
